user_id,基本面,技術面,籌碼面,消息面,得分,prefer
4564,3,5,0,3,5,['消息面']
4565,17,7,8,8,34,"['籌碼面', '消息面']"
4566,5,5,6,3,13,['消息面']
4567,21,7,8,8,38,"['籌碼面', '消息面']"
4568,2,2,0,2,0,"['籌碼面', '消息面']"
4569,2,2,0,2,0,"['籌碼面', '消息面']"
4570,3,4,0,3,4,['消息面']
4572,10,5,4,3,16,['消息面']
4573,3,5,4,3,9,['消息面']
4574,4,5,2,7,12,['消息面']
4575,2,2,0,2,0,"['籌碼面', '消息面']"
4576,3,4,0,3,4,['消息面']
4577,3,5,1,4,7,['消息面']
4578,3,5,1,4,7,['消息面']
4580,11,4,1,6,16,['消息面']
4581,3,5,0,3,5,['消息面']
4582,8,5,3,4,14,['消息面']
4583,2,4,1,4,5,"['籌碼面', '消息面']"
4585,2,2,0,2,0,"['籌碼面', '消息面']"
4586,10,5,0,3,12,['消息面']
4587,3,2,2,2,3,"['技術面', '籌碼面', '消息面']"
4588,3,5,1,4,7,['消息面']
4589,2,2,2,2,2,"['技術面', '籌碼面', '消息面']"
4590,11,5,1,6,17,['消息面']
4591,2,2,0,2,0,"['籌碼面', '消息面']"
4592,2,2,0,2,0,"['籌碼面', '消息面']"
4593,2,2,0,2,0,"['籌碼面', '消息面']"
4594,2,2,0,2,0,"['籌碼面', '消息面']"
4595,3,5,1,4,7,['消息面']
4596,3,5,2,4,8,['消息面']
4597,10,5,6,4,19,['消息面']
4598,2,2,0,2,0,"['籌碼面', '消息面']"
4599,5,5,4,4,12,['消息面']
4600,14,5,1,4,18,['消息面']
4601,2,3,0,3,2,"['籌碼面', '消息面']"
4602,11,5,5,5,20,"['技術面', '籌碼面', '消息面']"
4603,2,2,0,2,0,"['籌碼面', '消息面']"
4604,2,2,0,2,0,"['籌碼面', '消息面']"
4605,5,4,0,3,6,['消息面']
4607,4,3,5,5,11,"['籌碼面', '消息面']"
4608,2,2,0,2,0,"['籌碼面', '消息面']"
4609,2,2,0,2,0,"['籌碼面', '消息面']"
4610,3,4,0,2,4,['消息面']
4612,5,5,4,6,14,['消息面']
4613,2,5,0,3,4,['消息面']
4614,10,5,6,3,18,['消息面']
4615,3,5,0,2,5,['消息面']
4616,2,3,6,3,8,['消息面']
4617,17,5,8,4,28,['消息面']
4618,3,5,0,3,5,['消息面']
4619,2,4,0,1,3,['消息面']
4620,20,6,6,7,33,['消息面']
4621,2,2,0,2,0,"['籌碼面', '消息面']"
4622,11,3,0,4,12,['消息面']
4623,2,2,0,2,0,"['籌碼面', '消息面']"
4624,2,2,0,2,0,"['籌碼面', '消息面']"
4626,10,3,6,3,16,['消息面']
4627,4,4,0,3,5,['消息面']
4628,4,4,1,3,6,['消息面']
4630,3,5,0,3,5,['消息面']
4631,4,5,1,3,7,['消息面']
4633,5,5,0,3,7,['消息面']
4634,9,6,6,7,22,['消息面']
4635,3,5,1,4,7,['消息面']
4637,4,3,0,2,3,['消息面']
4638,2,2,0,2,0,"['籌碼面', '消息面']"
4639,2,2,0,2,0,"['籌碼面', '消息面']"
4640,3,5,0,3,5,['消息面']
4641,15,5,5,6,25,['消息面']
4642,5,5,1,3,8,['消息面']
4643,2,5,0,3,4,['消息面']
4644,10,5,0,2,12,['消息面']
4645,3,4,1,4,6,"['籌碼面', '消息面']"
4646,2,4,0,3,3,['消息面']
4647,2,4,1,4,5,"['籌碼面', '消息面']"
4648,2,2,0,2,0,"['籌碼面', '消息面']"
4649,2,2,0,2,0,"['籌碼面', '消息面']"
4650,8,4,3,3,12,['消息面']
4651,12,5,1,5,17,"['籌碼面', '消息面']"
4652,2,2,0,2,0,"['籌碼面', '消息面']"
4653,2,2,0,2,0,"['籌碼面', '消息面']"
4654,4,3,2,5,8,['消息面']
4655,6,2,1,2,5,"['籌碼面', '消息面']"
4656,2,2,0,2,0,"['籌碼面', '消息面']"
4657,17,7,7,3,28,"['籌碼面', '消息面']"
4659,3,5,0,3,5,['消息面']
4660,2,5,1,4,6,['消息面']
4661,2,2,0,3,1,['消息面']
4662,2,2,0,2,0,"['籌碼面', '消息面']"
4664,2,5,0,3,4,['消息面']
4665,2,4,0,3,3,['消息面']
4666,2,4,0,3,3,['消息面']
4667,2,5,0,3,4,['消息面']
4668,21,6,8,7,36,['消息面']
4669,12,4,6,5,21,['消息面']
4670,1,2,1,0,1,['消息面']
4671,2,5,0,3,4,['消息面']
4672,2,2,0,2,0,"['籌碼面', '消息面']"
4673,2,2,0,2,0,"['籌碼面', '消息面']"
4674,0,1,0,1,1,"['籌碼面', '消息面']"
4675,3,5,0,3,5,['消息面']
4676,4,6,0,2,6,['消息面']
4677,3,4,0,3,4,['消息面']
4678,2,2,0,2,0,"['籌碼面', '消息面']"
4679,12,5,0,3,14,['消息面']
4680,2,2,0,2,0,"['籌碼面', '消息面']"
4681,2,2,0,2,0,"['籌碼面', '消息面']"
4682,2,5,1,3,5,['消息面']
4683,3,5,0,3,5,['消息面']
4684,18,7,4,6,29,['消息面']
4685,7,6,1,4,12,['消息面']
4687,6,2,0,2,4,"['籌碼面', '消息面']"
4688,2,5,0,4,5,['消息面']
4689,2,2,0,2,0,"['籌碼面', '消息面']"
4690,2,3,0,3,2,"['籌碼面', '消息面']"
4691,0,1,0,0,0,['消息面']
4693,3,4,1,5,7,['消息面']
4697,2,2,0,2,0,"['籌碼面', '消息面']"
4698,2,5,1,4,6,['消息面']
4699,3,5,0,3,5,['消息面']
4700,2,2,0,2,0,"['籌碼面', '消息面']"
4703,2,2,0,2,0,"['籌碼面', '消息面']"
4704,3,5,1,4,7,['消息面']
4707,3,5,1,4,7,['消息面']
4708,2,2,0,2,0,"['籌碼面', '消息面']"
4709,2,2,0,2,0,"['籌碼面', '消息面']"
4711,10,5,6,4,19,['消息面']
4712,3,4,0,2,4,['消息面']
4713,5,6,5,7,17,['消息面']
4716,3,5,0,3,5,['消息面']
4717,2,2,0,2,0,"['籌碼面', '消息面']"
4718,3,5,0,3,5,['消息面']
4719,2,5,2,3,6,['消息面']
4720,3,5,0,3,5,['消息面']
4721,2,4,1,3,4,['消息面']
4722,3,5,0,3,5,['消息面']
4723,2,3,1,4,4,['消息面']
4724,9,6,5,4,18,['消息面']
4725,2,3,1,4,4,['消息面']
4726,2,2,0,2,0,"['籌碼面', '消息面']"
4727,2,5,0,3,4,['消息面']
4729,2,5,0,3,4,['消息面']
4730,3,5,1,3,6,['消息面']
4731,2,4,1,4,5,"['籌碼面', '消息面']"
4732,2,2,0,2,0,"['籌碼面', '消息面']"
4733,2,2,0,2,0,"['籌碼面', '消息面']"
4734,6,5,1,3,9,['消息面']
4735,2,5,6,3,10,['消息面']
4736,2,2,0,2,0,"['籌碼面', '消息面']"
4737,2,2,0,2,0,"['籌碼面', '消息面']"
4738,2,2,0,2,0,"['籌碼面', '消息面']"
4739,2,4,0,1,3,['消息面']
4740,8,2,0,2,6,"['籌碼面', '消息面']"
4741,2,2,0,2,0,"['籌碼面', '消息面']"
4742,3,4,0,2,4,['消息面']
4743,2,2,0,2,0,"['籌碼面', '消息面']"
4745,2,2,0,2,0,"['籌碼面', '消息面']"
4746,2,2,0,2,0,"['籌碼面', '消息面']"
4747,2,5,1,4,6,['消息面']
4748,3,5,1,4,7,['消息面']
4749,2,2,0,2,0,"['籌碼面', '消息面']"
4750,2,4,0,3,3,['消息面']
4752,3,5,0,3,5,['消息面']
4753,3,4,0,3,4,['消息面']
4754,2,2,0,2,0,"['籌碼面', '消息面']"
4756,0,1,0,1,1,"['籌碼面', '消息面']"
4757,3,5,0,2,5,['消息面']
4758,2,2,0,2,0,"['籌碼面', '消息面']"
4759,3,5,0,3,5,['消息面']
4760,2,2,0,2,0,"['籌碼面', '消息面']"
4762,2,5,0,2,4,['消息面']
4763,3,5,0,3,5,['消息面']
4764,2,4,0,3,3,['消息面']
4765,3,5,0,3,5,['消息面']
4766,3,5,0,3,5,['消息面']
4767,2,2,0,2,0,"['籌碼面', '消息面']"
4768,3,4,0,2,4,['消息面']
4769,3,5,0,2,5,['消息面']
4770,2,5,0,3,4,['消息面']
4771,2,2,0,2,0,"['籌碼面', '消息面']"
4773,2,5,0,3,4,['消息面']
4774,3,4,1,4,6,"['籌碼面', '消息面']"
4776,2,2,0,2,0,"['籌碼面', '消息面']"
4778,3,5,0,3,5,['消息面']
4779,2,2,0,2,0,"['籌碼面', '消息面']"
4780,3,5,4,3,9,['消息面']
4781,3,5,1,4,7,['消息面']
4782,2,2,0,2,0,"['籌碼面', '消息面']"
4783,2,2,0,2,0,"['籌碼面', '消息面']"
4784,2,2,0,2,0,"['籌碼面', '消息面']"
4785,2,5,0,3,4,['消息面']
4787,3,4,0,3,4,['消息面']
4788,4,5,0,3,6,['消息面']
4789,2,2,0,2,0,"['籌碼面', '消息面']"
4790,2,5,0,3,4,['消息面']
4791,3,4,0,3,4,['消息面']
4792,2,4,0,3,3,['消息面']
4793,6,4,0,3,7,['消息面']
4794,2,5,0,3,4,['消息面']
4795,3,5,1,4,7,['消息面']
4796,3,5,0,3,5,['消息面']
4797,10,3,1,4,12,['消息面']
4798,2,2,0,1,0,['消息面']
4802,2,3,1,4,4,['消息面']
4803,5,4,2,4,9,"['籌碼面', '消息面']"
4804,2,5,1,4,6,['消息面']
4805,3,5,0,3,5,['消息面']
4807,2,2,0,2,0,"['籌碼面', '消息面']"
4813,2,2,0,2,0,"['籌碼面', '消息面']"
4818,3,2,0,2,1,"['籌碼面', '消息面']"
4820,3,4,1,4,6,"['籌碼面', '消息面']"
4821,2,4,0,3,3,['消息面']
4822,3,4,0,3,4,['消息面']
4823,3,4,0,2,4,['消息面']
4825,2,2,0,2,0,"['籌碼面', '消息面']"
4826,2,5,0,3,4,['消息面']
4827,2,4,0,3,3,['消息面']
4829,2,4,0,1,3,['消息面']
4831,3,4,0,3,4,['消息面']
4834,2,4,0,1,3,['消息面']
4835,2,4,0,3,3,['消息面']
4836,2,2,0,2,0,"['籌碼面', '消息面']"
4838,2,4,1,4,5,"['籌碼面', '消息面']"
4839,3,5,1,4,7,['消息面']
4842,2,2,0,2,0,"['籌碼面', '消息面']"
4843,2,5,0,3,4,['消息面']
4844,2,2,0,2,0,"['籌碼面', '消息面']"
